Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 1024, 0.432308, 1.07037, N/A, 0.134167, 0.137763, 9.22571, 0.380433, 2, 2, 1, 1, 1, 2, 5.76896, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.276741, 0.202041, N/A, 0.00113324, 0.00329596, 1.85662, 0.00882362, 2, 2, 1, 2, 1, 1, 62.1825, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 32, 0.859749, 0.501682, N/A, 0.0191872, 0.0149393, 104.058, 0.479604, 2, 8, 16, 32, 1, 1, 73.217, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.600416, 0.501682, N/A, 0.0146178, 0.0103698, 52.0292, 0.233389, 2, 4, 16, 32, 1, 1, 75.2289, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.514638, 0.453008, N/A, 0.011794, 0.00993758, 31.4578, 0.182639, 2, 2, 8, 16, 1, 1, 80.4378, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 16384, 6.08437, 3.38479, N/A, 56.8649, 57.4791, 276.14, 174.292, 16, 2, 1, 1, 1, 1, 0.201473, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 512, 0.510916, 0.587485, N/A, 0.0493257, 0.119058, 52.1971, 0.289866, 2, 2, 1, 2, 1, 1, 60.5713, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 1024, 0.640605, 1.46135, N/A, 0.179526, 0.216647, 34.9179, 0.859369, 2, 2, 1, 1, 1, 2, 17.0951, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 32, 0.891913, 0.717178, N/A, 0.0321282, 0.0221557, 114.526, 0.741792, 2, 4, 16, 32, 1, 1, 79.2192, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.36996, 0.348081, N/A, 0.00747324, 0.00649847, 15.8994, 0.0974116, 2, 2, 8, 16, 1, 1, 75.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.300907, 0.240083, N/A, 0.00403812, 0.00750881, 7.53796, 0.0314177, 2, 2, 2, 4, 1, 1, 69.8555, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.19556, 0.150371, N/A, 0.000822352, 0.00143883, 0.576326, 0.00427272, 2, 2, 1, 2, 1, 1, 53.724, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.300907, 0.240083, N/A, 0.00403812, 0.00750881, 7.53796, 0.0314177, 2, 2, 2, 4, 1, 1, 69.8555, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.300907, 0.240083, N/A, 0.00342953, 0.00431011, 7.53642, 0.0300607, 2, 2, 4, 8, 1, 1, 73.0089, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.330297, 0.305266, N/A, 0.00639163, 0.00556268, 14.1035, 0.0575061, 2, 2, 8, 16, 1, 1, 76.3292, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.442529, 0.39047, N/A, 0.0099817, 0.0084209, 27.9122, 0.108577, 2, 2, 8, 16, 1, 1, 80.853, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 2048, 1, 1, 32, 0.498038, 0.386652, N/A, 0.00316539, 0.00651182, 3.78189, 0.0315754, 2, 2, 2, 4, 1, 1, 72.51, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
65, 8192, 1, 1, 128, 0.677875, 0.536355, N/A, 0.0123095, 0.0449984, 17.1116, 0.127736, 2, 2, 1, 2, 1, 1, 71.6959, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
